tc,call_volume,aht,service_level,art,positions,positions_quantile
2023-03-30 20:45:00+03:00,163,378.6196319018405,80,30,76,76
2023-03-30 21:00:00+03:00,175,375.0,80,30,80,80
2023-03-30 21:15:00+03:00,154,368.2597402597403,80,30,70,70
2023-03-30 21:30:00+03:00,116,379.2068965517241,80,30,55,55
2023-03-30 21:45:00+03:00,107,394.1214953271028,80,30,53,53
2023-03-30 22:00:00+03:00,95,409.5684210526316,80,30,49,49
2023-03-30 22:15:00+03:00,78,410.29487179487177,80,30,41,41
2023-03-30 22:30:00+03:00,70,421.8285714285714,80,30,38,38
2023-03-30 22:45:00+03:00,62,384.2258064516129,80,30,32,32
2023-03-30 23:00:00+03:00,64,412.0,80,30,35,35
2023-03-30 23:15:00+03:00,49,392.2040816326531,80,30,26,26
2023-03-30 23:30:00+03:00,62,437.8709677419355,80,30,36,36
2023-03-30 23:45:00+03:00,45,414.75555555555553,80,30,26,26
2023-03-31 00:00:00+03:00,42,447.0,80,30,26,26
2023-03-31 00:15:00+03:00,24,459.0,80,30,16,16
2023-03-31 00:30:00+03:00,15,443.0,80,30,11,11
2023-03-31 00:45:00+03:00,15,475.0,80,30,11,11
2023-03-31 01:00:00+03:00,12,439.0,80,30,9,9
2023-03-31 01:15:00+03:00,16,517.0,80,30,13,13
2023-03-31 01:30:00+03:00,12,415.0,80,30,9,9
2023-03-31 01:45:00+03:00,14,447.0,80,30,10,10
2023-03-31 02:00:00+03:00,15,328.0,80,30,8,8
2023-03-31 02:15:00+03:00,14,353.0,80,30,9,9
2023-03-31 02:30:00+03:00,20,366.0,80,30,12,12
2023-03-31 02:45:00+03:00,18,358.0,80,30,10,10
2023-03-31 03:00:00+03:00,30,328.0,80,30,15,15
2023-03-31 03:15:00+03:00,24,342.0,80,30,13,13
2023-03-31 03:30:00+03:00,23,362.0,80,30,13,13
2023-03-31 03:45:00+03:00,28,366.0,80,30,15,15
2023-03-31 04:00:00+03:00,30,336.0,80,30,15,15
2023-03-31 04:15:00+03:00,34,311.0,80,30,16,16
2023-03-31 04:30:00+03:00,39,320.9743589743589,80,30,18,18
2023-03-31 04:45:00+03:00,43,318.09302325581393,80,30,19,19
2023-03-31 05:00:00+03:00,50,312.56,80,30,22,22
2023-03-31 05:15:00+03:00,49,327.85714285714283,80,30,22,22
2023-03-31 05:30:00+03:00,50,301.28,80,30,21,21
2023-03-31 05:45:00+03:00,52,305.86538461538464,80,30,22,22
2023-03-31 06:00:00+03:00,67,307.7014925373134,80,30,28,28
2023-03-31 06:15:00+03:00,67,313.4179104477612,80,30,28,28
2023-03-31 06:30:00+03:00,66,313.6060606060606,80,30,28,28
2023-03-31 06:45:00+03:00,74,321.97297297297297,80,30,31,31
2023-03-31 07:00:00+03:00,95,332.9368421052632,80,30,41,41
2023-03-31 07:15:00+03:00,102,311.29411764705884,80,30,41,41
2023-03-31 07:30:00+03:00,100,309.3,80,30,40,40
2023-03-31 07:45:00+03:00,118,307.2881355932203,80,30,46,46
2023-03-31 08:00:00+03:00,131,307.98473282442745,80,30,51,51
2023-03-31 08:15:00+03:00,153,316.6862745098039,80,30,60,60
2023-03-31 08:30:00+03:00,160,317.68125,80,30,63,63
2023-03-31 08:45:00+03:00,186,331.11290322580646,80,30,75,75
2023-03-31 09:00:00+03:00,221,328.9185520361991,80,30,88,88
2023-03-31 09:15:00+03:00,256,340.625,80,30,104,104
2023-03-31 09:30:00+03:00,283,328.2579505300353,80,30,111,111
2023-03-31 09:45:00+03:00,282,350.0,80,30,118,118
2023-03-31 10:00:00+03:00,280,334.69642857142856,80,30,112,112
2023-03-31 10:15:00+03:00,315,351.1523809523809,80,30,131,131
2023-03-31 10:30:00+03:00,316,344.28164556962025,80,30,129,129
2023-03-31 10:45:00+03:00,343,344.9387755102041,80,30,140,140
2023-03-31 11:00:00+03:00,326,347.0490797546012,80,30,134,134
2023-03-31 11:15:00+03:00,314,342.8089171974522,80,30,128,128
2023-03-31 11:30:00+03:00,293,339.39590443686006,80,30,118,118
2023-03-31 11:45:00+03:00,302,344.9039735099338,80,30,124,124
2023-03-31 12:00:00+03:00,280,336.875,80,30,113,113
2023-03-31 12:15:00+03:00,266,346.5263157894737,80,30,110,110
2023-03-31 12:30:00+03:00,248,339.6774193548387,80,30,101,101
2023-03-31 12:45:00+03:00,243,344.38271604938274,80,30,100,100
2023-03-31 13:00:00+03:00,255,335.29411764705884,80,30,102,102
2023-03-31 13:15:00+03:00,230,346.8434782608696,80,30,96,96
2023-03-31 13:30:00+03:00,221,343.3031674208145,80,30,92,92
2023-03-31 13:45:00+03:00,212,352.75471698113205,80,30,90,90
2023-03-31 14:00:00+03:00,197,337.7208121827411,80,30,81,81
2023-03-31 14:15:00+03:00,178,351.9550561797753,80,30,77,77
2023-03-31 14:30:00+03:00,174,352.3103448275862,80,30,75,75
2023-03-31 14:45:00+03:00,180,361.22222222222223,80,30,79,79
2023-03-31 15:00:00+03:00,150,344.74666666666667,80,30,64,64
2023-03-31 15:15:00+03:00,146,346.8904109589041,80,30,63,63
2023-03-31 15:30:00+03:00,117,348.44444444444446,80,30,51,51
2023-03-31 15:45:00+03:00,118,340.2881355932203,80,30,51,51
2023-03-31 16:00:00+03:00,118,342.8135593220339,80,30,51,51
2023-03-31 16:15:00+03:00,117,346.8376068376068,80,30,51,51
2023-03-31 16:30:00+03:00,82,335.0975609756098,80,30,36,36
2023-03-31 16:45:00+03:00,101,339.1881188118812,80,30,44,44
2023-03-31 17:00:00+03:00,92,295.4347826086956,80,30,35,35
2023-03-31 17:15:00+03:00,72,318.19444444444446,80,30,30,30
2023-03-31 17:30:00+03:00,81,299.2962962962963,80,30,32,32
2023-03-31 17:45:00+03:00,65,321.61538461538464,80,30,28,28
2023-03-31 18:00:00+03:00,49,326.57142857142856,80,30,22,22
2023-03-31 18:15:00+03:00,46,358.2826086956522,80,30,23,23
2023-03-31 18:30:00+03:00,43,344.13953488372096,80,30,21,21
2023-03-31 18:45:00+03:00,35,387.7142857142857,80,30,19,19
2023-03-31 19:00:00+03:00,37,337.9189189189189,80,30,18,18
2023-03-31 19:15:00+03:00,35,353.0857142857143,80,30,18,18
2023-03-31 19:30:00+03:00,30,325.9,80,30,15,15
2023-03-31 19:45:00+03:00,32,371.28125,80,30,17,17
2023-03-31 20:00:00+03:00,22,390.27272727272725,80,30,13,13
2023-03-31 20:15:00+03:00,21,395.0,80,30,13,13
2023-03-31 20:30:00+03:00,22,365.7272727272728,80,30,12,12
2023-03-31 20:45:00+03:00,19,362.7368421052632,80,30,11,11
2023-03-31 21:00:00+03:00,15,336.1333333333333,80,30,9,9
2023-03-31 21:15:00+03:00,16,365.125,80,30,10,10
2023-03-31 21:30:00+03:00,13,388.0,80,30,9,9
2023-03-31 21:45:00+03:00,18,377.05555555555554,80,30,11,11
2023-03-31 22:00:00+03:00,6,416.0,80,30,5,5
2023-03-31 22:15:00+03:00,11,390.7272727272728,80,30,8,8
2023-03-31 22:30:00+03:00,7,414.0,80,30,6,6
2023-03-31 22:45:00+03:00,6,355.0,80,30,5,5
2023-03-31 23:00:00+03:00,7,375.0,80,30,5,5
2023-03-31 23:15:00+03:00,4,324.0,80,30,3,3
2023-03-31 23:30:00+03:00,5,274.0,80,30,4,4
2023-03-31 23:45:00+03:00,4,363.5,80,30,4,4
